video_title,site_name,recorded_at,nest_id,x1,y1,x2,y2
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,30,899.0,277.0,921.0,293.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,31,367.0,442.0,389.0,458.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,32,418.0,444.0,440.0,460.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,33,477.0,445.0,499.0,461.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,34,534.0,447.0,556.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,35,593.0,447.0,615.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,36,655.0,447.0,677.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,37,714.0,447.0,736.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,38,774.0,448.0,796.0,464.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,39,832.0,447.0,854.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,40,889.0,447.0,911.0,463.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,41,371.0,526.0,393.0,542.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,42,424.0,528.0,446.0,544.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,43,483.0,531.0,505.0,547.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,44,542.0,532.0,564.0,548.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,45,600.0,532.0,622.0,548.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,46,660.0,533.0,682.0,549.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,47,718.0,533.0,740.0,549.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,48,777.0,533.0,799.0,549.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,49,836.0,531.0,858.0,547.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,50,891.0,529.0,913.0,545.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,51,367.0,607.0,389.0,623.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,52,422.0,611.0,444.0,627.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,53,476.0,613.0,498.0,629.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,54,534.0,615.0,556.0,631.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,55,593.0,616.0,615.0,632.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,56,651.0,617.0,673.0,633.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,57,708.0,617.0,730.0,633.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,58,766.0,617.0,788.0,633.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,59,823.0,614.0,845.0,630.0
cvprmendels_2024-05-08_15_50_00,cvprmendels,2024-05-08T15:50:00+00:00,60,879.0,611.0,901.0,627.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,1,396.0,101.0,418.0,117.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,2,452.0,101.0,474.0,117.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,3,508.0,101.0,530.0,117.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,4,568.0,101.0,590.0,117.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,5,628.0,102.0,650.0,118.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,6,688.0,104.0,710.0,120.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,7,745.0,105.0,767.0,121.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,8,803.0,106.0,825.0,122.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,9,861.0,107.0,883.0,123.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,10,918.0,110.0,940.0,126.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,11,389.0,190.0,411.0,206.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,12,443.0,189.0,465.0,205.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,13,504.0,191.0,526.0,207.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,14,565.0,191.0,587.0,207.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,15,623.0,191.0,645.0,207.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,16,685.0,191.0,707.0,207.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,17,744.0,192.0,766.0,208.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,18,802.0,193.0,824.0,209.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,19,862.0,193.0,884.0,209.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,20,917.0,194.0,939.0,210.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,21,387.0,278.0,409.0,294.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,22,440.0,279.0,462.0,295.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,23,499.0,280.0,521.0,296.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,24,557.0,280.0,579.0,296.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,25,618.0,280.0,640.0,296.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,26,681.0,281.0,703.0,297.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,27,740.0,281.0,762.0,297.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,28,800.0,281.0,822.0,297.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,29,859.0,281.0,881.0,297.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,30,915.0,282.0,937.0,298.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,31,378.0,449.0,400.0,465.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,32,433.0,450.0,455.0,466.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,33,492.0,452.0,514.0,468.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,34,551.0,453.0,573.0,469.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,35,611.0,454.0,633.0,470.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,36,673.0,454.0,695.0,470.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,37,730.0,453.0,752.0,469.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,38,788.0,453.0,810.0,469.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,39,848.0,452.0,870.0,468.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,40,904.0,452.0,926.0,468.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,41,384.0,536.0,406.0,552.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,42,440.0,538.0,462.0,554.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,43,496.0,538.0,518.0,554.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,44,555.0,539.0,577.0,555.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,45,614.0,540.0,636.0,556.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,46,675.0,540.0,697.0,556.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,47,731.0,539.0,753.0,555.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,48,790.0,538.0,812.0,554.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,49,850.0,538.0,872.0,554.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,50,906.0,536.0,928.0,552.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,51,385.0,614.0,407.0,630.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,52,440.0,617.0,462.0,633.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,53,496.0,620.0,518.0,636.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,54,554.0,621.0,576.0,637.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,55,612.0,622.0,634.0,638.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,56,672.0,622.0,694.0,638.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,57,729.0,623.0,751.0,639.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,58,787.0,620.0,809.0,636.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,59,849.0,617.0,871.0,633.0
cvprmendels_2024-05-23_12_00_00,cvprmendels,2024-05-23T12:00:00+00:00,60,904.0,614.0,926.0,630.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,1,396.0,103.0,418.0,119.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,2,452.0,103.0,474.0,119.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,3,508.0,103.0,530.0,119.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,4,568.0,103.0,590.0,119.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,5,628.0,103.0,650.0,119.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,6,688.0,105.0,710.0,121.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,7,745.0,106.0,767.0,122.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,8,803.0,108.0,825.0,124.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,9,861.0,108.0,883.0,124.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,10,917.0,111.0,939.0,127.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,11,389.0,192.0,411.0,208.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,12,443.0,191.0,465.0,207.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,13,500.0,191.0,522.0,207.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,14,557.0,191.0,579.0,207.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,15,614.0,191.0,636.0,207.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,16,684.0,194.0,706.0,210.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,17,743.0,195.0,765.0,211.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,18,801.0,195.0,823.0,211.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,19,861.0,193.0,883.0,209.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,20,916.0,195.0,938.0,211.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,21,387.0,279.0,409.0,295.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,22,440.0,280.0,462.0,296.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,23,499.0,281.0,521.0,297.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,24,557.0,282.0,579.0,298.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,25,617.0,281.0,639.0,297.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,26,681.0,282.0,703.0,298.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,27,740.0,282.0,762.0,298.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,28,800.0,283.0,822.0,299.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,29,858.0,282.0,880.0,298.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,30,915.0,283.0,937.0,299.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,31,378.0,450.0,400.0,466.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,32,434.0,452.0,456.0,468.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,33,491.0,454.0,513.0,470.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,34,550.0,453.0,572.0,469.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,35,610.0,455.0,632.0,471.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,36,672.0,455.0,694.0,471.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,37,730.0,455.0,752.0,471.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,38,787.0,454.0,809.0,470.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,39,847.0,452.0,869.0,468.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,40,903.0,452.0,925.0,468.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,41,384.0,537.0,406.0,553.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,42,440.0,540.0,462.0,556.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,43,496.0,540.0,518.0,556.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,44,554.0,542.0,576.0,558.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,45,614.0,542.0,636.0,558.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,46,674.0,542.0,696.0,558.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,47,731.0,538.0,753.0,554.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,48,789.0,539.0,811.0,555.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,49,849.0,539.0,871.0,555.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,50,906.0,538.0,928.0,554.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,51,385.0,616.0,407.0,632.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,52,440.0,618.0,462.0,634.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,53,496.0,622.0,518.0,638.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,54,554.0,622.0,576.0,638.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,55,612.0,624.0,634.0,640.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,56,672.0,623.0,694.0,639.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,57,729.0,622.0,751.0,638.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,58,787.0,622.0,809.0,638.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,59,848.0,619.0,870.0,635.0
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,60,903.0,615.0,925.0,631.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,1,394.0,100.0,416.0,116.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,2,449.0,100.0,471.0,116.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,3,506.0,101.0,528.0,117.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,4,565.0,101.0,587.0,117.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,5,626.0,101.0,648.0,117.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,6,685.0,104.0,707.0,120.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,7,742.0,104.0,764.0,120.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,8,801.0,105.0,823.0,121.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,9,858.0,106.0,880.0,122.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,10,915.0,110.0,937.0,126.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,11,387.0,190.0,409.0,206.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,12,441.0,189.0,463.0,205.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,13,501.0,190.0,523.0,206.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,14,560.0,190.0,582.0,206.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,15,621.0,189.0,643.0,205.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,16,682.0,192.0,704.0,208.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,17,741.0,193.0,763.0,209.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,18,799.0,193.0,821.0,209.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,19,859.0,193.0,881.0,209.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,20,914.0,194.0,936.0,210.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,21,384.0,277.0,406.0,293.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,22,438.0,278.0,460.0,294.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,23,497.0,278.0,519.0,294.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,24,555.0,279.0,577.0,295.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,25,616.0,279.0,638.0,295.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,26,679.0,280.0,701.0,296.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,27,737.0,281.0,759.0,297.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,28,797.0,281.0,819.0,297.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,29,856.0,281.0,878.0,297.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,30,913.0,281.0,935.0,297.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,31,376.0,447.0,398.0,463.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,32,433.0,448.0,455.0,464.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,33,489.0,450.0,511.0,466.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,34,548.0,453.0,570.0,469.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,35,607.0,453.0,629.0,469.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,36,669.0,453.0,691.0,469.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,37,728.0,453.0,750.0,469.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,38,784.0,452.0,806.0,468.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,39,845.0,451.0,867.0,467.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,40,902.0,451.0,924.0,467.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,41,382.0,534.0,404.0,550.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,42,438.0,538.0,460.0,554.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,43,494.0,538.0,516.0,554.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,44,553.0,540.0,575.0,556.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,45,611.0,540.0,633.0,556.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,46,673.0,540.0,695.0,556.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,47,729.0,539.0,751.0,555.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,48,787.0,539.0,809.0,555.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,49,847.0,538.0,869.0,554.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,50,904.0,535.0,926.0,551.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,51,382.0,614.0,404.0,630.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,52,438.0,617.0,460.0,633.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,53,494.0,620.0,516.0,636.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,54,552.0,622.0,574.0,638.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,55,609.0,623.0,631.0,639.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,56,670.0,622.0,692.0,638.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,57,727.0,622.0,749.0,638.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,58,784.0,621.0,806.0,637.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,59,847.0,618.0,869.0,634.0
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,60,902.0,615.0,924.0,631.0
