title,site,recorded_at,status,size_bytes
mendels_2024-05-17_18_00_00,mendels,2024-05-17T18:00:00+00:00,Ready,300098140
SiteA_2024-05-17_18_00_00,SiteA,2024-05-17T18:00:00+00:00,Ready,231632412
mendels_2024-05-17_17_50_00,mendels,2024-05-17T17:50:00+00:00,Ready,300094857
SiteA_2024-05-17_17_50_00,SiteA,2024-05-17T17:50:00+00:00,Ready,228105827
mendels_2024-05-17_17_40_01,mendels,2024-05-17T17:40:01+00:00,Ready,299593915
SiteA_2024-05-17_17_40_01,SiteA,2024-05-17T17:40:01+00:00,Ready,237843624
mendels_2024-05-17_17_30_00,mendels,2024-05-17T17:30:00+00:00,Ready,300106847
SiteA_2024-05-17_17_30_00,SiteA,2024-05-17T17:30:00+00:00,Ready,224783076
SiteA_2024-05-17_17_20_00,SiteA,2024-05-17T17:20:00+00:00,Ready,189353433
mendels_2024-05-17_17_20_00,mendels,2024-05-17T17:20:00+00:00,Ready,300048269
mendels_2024-05-17_17_10_01,mendels,2024-05-17T17:10:01+00:00,Ready,299467323
SiteA_2024-05-17_17_10_00,SiteA,2024-05-17T17:10:00+00:00,Ready,164710628
SiteA_2024-05-17_17_00_01,SiteA,2024-05-17T17:00:01+00:00,Ready,146241890
mendels_2024-05-17_17_00_00,mendels,2024-05-17T17:00:00+00:00,Ready,299789227
SiteA_2024-05-17_16_50_00,SiteA,2024-05-17T16:50:00+00:00,Ready,142415025
mendels_2024-05-17_16_50_00,mendels,2024-05-17T16:50:00+00:00,Ready,300076555
mendels_2024-05-17_16_40_01,mendels,2024-05-17T16:40:01+00:00,Ready,299478875
SiteA_2024-05-17_16_40_00,SiteA,2024-05-17T16:40:00+00:00,Ready,146934651
SiteA_2024-05-17_16_30_01,SiteA,2024-05-17T16:30:01+00:00,Ready,144248685
mendels_2024-05-17_16_30_00,mendels,2024-05-17T16:30:00+00:00,Ready,300069284
SiteA_2024-05-17_16_20_00,SiteA,2024-05-17T16:20:00+00:00,Ready,144454390
mendels_2024-05-17_16_20_00,mendels,2024-05-17T16:20:00+00:00,Ready,289921538
SiteA_2024-05-17_16_10_00,SiteA,2024-05-17T16:10:00+00:00,Ready,143163506
mendels_2024-05-17_16_10_00,mendels,2024-05-17T16:10:00+00:00,Ready,298038293
mendels_2024-05-17_16_00_01,mendels,2024-05-17T16:00:01+00:00,Ready,280932428
SiteA_2024-05-17_16_00_01,SiteA,2024-05-17T16:00:01+00:00,Ready,142355344
SiteA_2024-05-17_15_50_00,SiteA,2024-05-17T15:50:00+00:00,Ready,143560319
mendels_2024-05-17_15_50_00,mendels,2024-05-17T15:50:00+00:00,Ready,295409383
SiteA_2024-05-17_15_40_00,SiteA,2024-05-17T15:40:00+00:00,Ready,141819268
mendels_2024-05-17_15_40_00,mendels,2024-05-17T15:40:00+00:00,Ready,300100249
mendels_2024-05-17_15_30_01,mendels,2024-05-17T15:30:01+00:00,Ready,297531683
SiteA_2024-05-17_15_30_01,SiteA,2024-05-17T15:30:01+00:00,Ready,143112056
SiteA_2024-05-17_15_20_00,SiteA,2024-05-17T15:20:00+00:00,Ready,139008583
mendels_2024-05-17_15_20_00,mendels,2024-05-17T15:20:00+00:00,Ready,300088804
SiteA_2024-05-17_15_10_00,SiteA,2024-05-17T15:10:00+00:00,Ready,145464891
mendels_2024-05-17_15_10_00,mendels,2024-05-17T15:10:00+00:00,Ready,300073691
SiteA_2024-05-17_15_00_01,SiteA,2024-05-17T15:00:01+00:00,Ready,141109845
mendels_2024-05-17_15_00_00,mendels,2024-05-17T15:00:00+00:00,Ready,300096525
mendels_2024-05-17_14_50_01,mendels,2024-05-17T14:50:01+00:00,Ready,293292894
SiteA_2024-05-17_14_50_00,SiteA,2024-05-17T14:50:00+00:00,Ready,139419648
mendels_2024-05-17_14_40_00,mendels,2024-05-17T14:40:00+00:00,Ready,300080310
SiteA_2024-05-17_14_40_00,SiteA,2024-05-17T14:40:00+00:00,Ready,140340323
SiteA_2024-05-17_14_30_00,SiteA,2024-05-17T14:30:00+00:00,Ready,145465404
mendels_2024-05-17_14_30_00,mendels,2024-05-17T14:30:00+00:00,Ready,300078364
mendels_2024-05-17_14_20_01,mendels,2024-05-17T14:20:01+00:00,Ready,294755227
SiteA_2024-05-17_14_20_01,SiteA,2024-05-17T14:20:01+00:00,Ready,145265389
SiteA_2024-05-17_14_10_00,SiteA,2024-05-17T14:10:00+00:00,Ready,148966683
mendels_2024-05-17_14_10_00,mendels,2024-05-17T14:10:00+00:00,Ready,298718301
SiteA_2024-05-17_14_00_00,SiteA,2024-05-17T14:00:00+00:00,Ready,146275949
mendels_2024-05-17_14_00_00,mendels,2024-05-17T14:00:00+00:00,Ready,299959135
mendels_2024-05-17_13_50_00,mendels,2024-05-17T13:50:00+00:00,Ready,296116439
SiteA_2024-05-17_13_50_00,SiteA,2024-05-17T13:50:00+00:00,Ready,146857247
mendels_2024-05-17_13_40_01,mendels,2024-05-17T13:40:01+00:00,Ready,299612419
SiteA_2024-05-17_13_40_00,SiteA,2024-05-17T13:40:00+00:00,Ready,145428954
SiteA_2024-05-17_13_30_01,SiteA,2024-05-17T13:30:01+00:00,Ready,148392883
mendels_2024-05-17_13_30_00,mendels,2024-05-17T13:30:00+00:00,Ready,290967744
mendels_2024-05-17_13_20_00,mendels,2024-05-17T13:20:00+00:00,Ready,293775497
SiteA_2024-05-17_13_20_00,SiteA,2024-05-17T13:20:00+00:00,Ready,151870514
mendels_2024-05-17_13_10_00,mendels,2024-05-17T13:10:00+00:00,Ready,291762769
SiteA_2024-05-17_13_10_00,SiteA,2024-05-17T13:10:00+00:00,Ready,138700197
mendels_2024-05-17_13_00_01,mendels,2024-05-17T13:00:01+00:00,Ready,299624769
SiteA_2024-05-17_13_00_01,SiteA,2024-05-17T13:00:01+00:00,Ready,142702886
SiteA_2024-05-17_12_50_00,SiteA,2024-05-17T12:50:00+00:00,Ready,144884225
mendels_2024-05-17_12_50_00,mendels,2024-05-17T12:50:00+00:00,Ready,239661015
SiteA_2024-05-17_12_40_00,SiteA,2024-05-17T12:40:00+00:00,Ready,142969178
mendels_2024-05-17_12_40_00,mendels,2024-05-17T12:40:00+00:00,Ready,227912574
mendels_2024-05-17_12_30_01,mendels,2024-05-17T12:30:01+00:00,Ready,243085291
SiteA_2024-05-17_12_30_00,SiteA,2024-05-17T12:30:00+00:00,Ready,141498595
SiteA_2024-05-17_12_20_01,SiteA,2024-05-17T12:20:01+00:00,Ready,147149896
mendels_2024-05-17_12_20_00,mendels,2024-05-17T12:20:00+00:00,Ready,270252505
SiteA_2024-05-17_12_10_00,SiteA,2024-05-17T12:10:00+00:00,Ready,156858471
mendels_2024-05-17_12_10_00,mendels,2024-05-17T12:10:00+00:00,Ready,296963395
mendels_2024-05-17_12_00_01,mendels,2024-05-17T12:00:01+00:00,Ready,209855544
SiteA_2024-05-17_12_00_00,SiteA,2024-05-17T12:00:00+00:00,Ready,149466036
mendels_2024-05-17_11_50_00,mendels,2024-05-17T11:50:00+00:00,Ready,273595295
SiteA_2024-05-17_11_50_00,SiteA,2024-05-17T11:50:00+00:00,Ready,147788809
SiteA_2024-05-17_11_40_01,SiteA,2024-05-17T11:40:01+00:00,Ready,141737056
mendels_2024-05-17_11_40_00,mendels,2024-05-17T11:40:00+00:00,Ready,248563410
SiteA_2024-05-17_11_30_00,SiteA,2024-05-17T11:30:00+00:00,Ready,149258640
mendels_2024-05-17_11_30_00,mendels,2024-05-17T11:30:00+00:00,Ready,267446011
mendels_2024-05-17_11_20_01,mendels,2024-05-17T11:20:01+00:00,Ready,214108452
SiteA_2024-05-17_11_20_00,SiteA,2024-05-17T11:20:00+00:00,Ready,140972137
mendels_2024-05-17_11_10_00,mendels,2024-05-17T11:10:00+00:00,Ready,267223334
SiteA_2024-05-17_11_10_00,SiteA,2024-05-17T11:10:00+00:00,Ready,144530135
SiteA_2024-05-17_11_00_01,SiteA,2024-05-17T11:00:01+00:00,Ready,138411754
mendels_2024-05-17_11_00_00,mendels,2024-05-17T11:00:00+00:00,Ready,299237868
mendels_2024-05-17_10_50_01,mendels,2024-05-17T10:50:01+00:00,Ready,290650129
SiteA_2024-05-17_10_50_00,SiteA,2024-05-17T10:50:00+00:00,Ready,139384013
mendels_2024-05-17_10_40_00,mendels,2024-05-17T10:40:00+00:00,Ready,263300694
SiteA_2024-05-17_10_40_00,SiteA,2024-05-17T10:40:00+00:00,Ready,141702173
mendels_2024-05-17_10_30_00,mendels,2024-05-17T10:30:00+00:00,Ready,282388259
SiteA_2024-05-17_10_30_00,SiteA,2024-05-17T10:30:00+00:00,Ready,141267012
SiteA_2024-05-17_10_20_01,SiteA,2024-05-17T10:20:01+00:00,Ready,152711746
mendels_2024-05-17_10_20_00,mendels,2024-05-17T10:20:00+00:00,Ready,300088028
mendels_2024-05-17_10_10_01,mendels,2024-05-17T10:10:01+00:00,Ready,243888745
SiteA_2024-05-17_10_10_00,SiteA,2024-05-17T10:10:00+00:00,Ready,141792028
SiteA_2024-05-17_10_00_00,SiteA,2024-05-17T10:00:00+00:00,Ready,141382355
mendels_2024-05-17_10_00_00,mendels,2024-05-17T10:00:00+00:00,Ready,261663816
SiteA_2024-05-17_09_50_01,SiteA,2024-05-17T09:50:01+00:00,Ready,143497959
mendels_2024-05-17_09_50_00,mendels,2024-05-17T09:50:00+00:00,Ready,225519583
mendels_2024-05-17_09_40_01,mendels,2024-05-17T09:40:01+00:00,Ready,255871990
SiteA_2024-05-17_09_40_00,SiteA,2024-05-17T09:40:00+00:00,Ready,144079926
SiteA_2024-05-17_09_30_00,SiteA,2024-05-17T09:30:00+00:00,Ready,142017469
mendels_2024-05-17_09_30_00,mendels,2024-05-17T09:30:00+00:00,Ready,290022006
SiteA_2024-05-17_09_20_01,SiteA,2024-05-17T09:20:01+00:00,Ready,146930592
mendels_2024-05-17_09_20_00,mendels,2024-05-17T09:20:00+00:00,Ready,272917945
mendels_2024-05-17_09_10_01,mendels,2024-05-17T09:10:01+00:00,Ready,299612786
SiteA_2024-05-17_09_10_00,SiteA,2024-05-17T09:10:00+00:00,Ready,142611644
mendels_2024-05-17_09_00_00,mendels,2024-05-17T09:00:00+00:00,Ready,300105780
SiteA_2024-05-17_09_00_00,SiteA,2024-05-17T09:00:00+00:00,Ready,152142057
mendels_2024-05-17_08_55_40,mendels,2024-05-17T08:55:40+00:00,Ready,110227762
SiteA_2024-05-17_08_50_01,SiteA,2024-05-17T08:50:01+00:00,Ready,148683223
SiteA_2024-05-17_08_40_00,SiteA,2024-05-17T08:40:00+00:00,Ready,142783303
SiteA_2024-05-17_08_30_00,SiteA,2024-05-17T08:30:00+00:00,Ready,149952855
SiteA_2024-05-17_08_20_00,SiteA,2024-05-17T08:20:00+00:00,Ready,146040368
SiteA_2024-05-17_08_10_01,SiteA,2024-05-17T08:10:01+00:00,Ready,145488011
SiteA_2024-05-17_08_01_30,SiteA,2024-05-17T08:01:30+00:00,Ready,120918027
SiteA_2024-05-16_19_50_00,SiteA,2024-05-16T19:50:00+00:00,Ready,286789632
SiteA_2024-05-16_19_40_01,SiteA,2024-05-16T19:40:01+00:00,Ready,286197103
SiteA_2024-05-16_19_30_00,SiteA,2024-05-16T19:30:00+00:00,Ready,267687783
SiteA_2024-05-16_19_20_00,SiteA,2024-05-16T19:20:00+00:00,Ready,212960531
SiteA_2024-05-16_19_10_00,SiteA,2024-05-16T19:10:00+00:00,Ready,169381711
SiteA_2024-05-16_19_00_01,SiteA,2024-05-16T19:00:01+00:00,Ready,149342526
mendels_2024-05-16_19_00_00,mendels,2024-05-16T19:00:00+00:00,Ready,149159984
mendels_2024-05-16_18_50_01,mendels,2024-05-16T18:50:01+00:00,Ready,283569650
SiteA_2024-05-16_18_50_00,SiteA,2024-05-16T18:50:00+00:00,Ready,143828403
mendels_2024-05-16_18_40_00,mendels,2024-05-16T18:40:00+00:00,Ready,258099103
SiteA_2024-05-16_18_40_00,SiteA,2024-05-16T18:40:00+00:00,Ready,139951556
SiteA_2024-05-16_18_31_06,SiteA,2024-05-16T18:31:06+00:00,Ready,125270833
mendels_2024-05-16_18_30_00,mendels,2024-05-16T18:30:00+00:00,Ready,243214377
mendels_2024-05-16_18_20_01,mendels,2024-05-16T18:20:01+00:00,Ready,242181069
mendels_2024-05-16_18_10_00,mendels,2024-05-16T18:10:00+00:00,Ready,299964146
mendels_2024-05-16_18_00_00,mendels,2024-05-16T18:00:00+00:00,Ready,206656186
mendels_2024-05-16_17_50_00,mendels,2024-05-16T17:50:00+00:00,Ready,223503434
mendels_2024-05-16_17_40_01,mendels,2024-05-16T17:40:01+00:00,Ready,246963602
mendels_2024-05-16_17_30_00,mendels,2024-05-16T17:30:00+00:00,Ready,284465526
mendels_2024-05-16_17_20_00,mendels,2024-05-16T17:20:00+00:00,Ready,294904320
mendels_2024-05-16_17_11_04,mendels,2024-05-16T17:11:04+00:00,Ready,262208146
mendels_2024-05-16_11_00_00,mendels,2024-05-16T11:00:00+00:00,Ready,146538544
mendels_2024-05-16_10_50_00,mendels,2024-05-16T10:50:00+00:00,Ready,231675116
mendels_2024-05-16_10_40_01,mendels,2024-05-16T10:40:01+00:00,Ready,295519465
mendels_2024-05-16_10_30_00,mendels,2024-05-16T10:30:00+00:00,Ready,206596888
mendels_2024-05-16_10_20_00,mendels,2024-05-16T10:20:00+00:00,Ready,179348210
mendels_2024-05-16_10_10_00,mendels,2024-05-16T10:10:00+00:00,Ready,209143023
mendels_2024-05-16_10_00_01,mendels,2024-05-16T10:00:01+00:00,Ready,249598407
mendels_2024-05-16_09_50_00,mendels,2024-05-16T09:50:00+00:00,Ready,254153885
mendels_2024-05-16_09_40_00,mendels,2024-05-16T09:40:00+00:00,Ready,253400764
mendels_2024-05-16_09_30_00,mendels,2024-05-16T09:30:00+00:00,Ready,225333631
mendels_2024-05-16_09_20_01,mendels,2024-05-16T09:20:01+00:00,Ready,215030979
mendels_2024-05-16_09_10_00,mendels,2024-05-16T09:10:00+00:00,Ready,206067000
mendels_2024-05-16_09_00_00,mendels,2024-05-16T09:00:00+00:00,Ready,278271139
mendels_2024-05-16_08_55_35,mendels,2024-05-16T08:55:35+00:00,Ready,105924535
mendels_2024-05-15_19_00_00,mendels,2024-05-15T19:00:00+00:00,Ready,149684272
mendels_2024-05-15_18_50_00,mendels,2024-05-15T18:50:00+00:00,Ready,300078032
mendels_2024-05-15_18_40_01,mendels,2024-05-15T18:40:01+00:00,Ready,299573461
mendels_2024-05-15_18_30_00,mendels,2024-05-15T18:30:00+00:00,Ready,300087414
mendels_2024-05-15_18_20_00,mendels,2024-05-15T18:20:00+00:00,Ready,300065881
mendels_2024-05-15_18_10_00,mendels,2024-05-15T18:10:00+00:00,Ready,300051288
mendels_2024-05-15_18_00_01,mendels,2024-05-15T18:00:01+00:00,Ready,299450792
mendels_2024-05-15_17_50_00,mendels,2024-05-15T17:50:00+00:00,Ready,296722407
mendels_2024-05-15_17_40_00,mendels,2024-05-15T17:40:00+00:00,Ready,300045750
mendels_2024-05-15_17_30_00,mendels,2024-05-15T17:30:00+00:00,Ready,300043718
mendels_2024-05-15_17_20_01,mendels,2024-05-15T17:20:01+00:00,Ready,299599506
mendels_2024-05-15_17_10_00,mendels,2024-05-15T17:10:00+00:00,Ready,300097051
mendels_2024-05-15_17_00_00,mendels,2024-05-15T17:00:00+00:00,Ready,300094159
mendels_2024-05-15_16_50_01,mendels,2024-05-15T16:50:01+00:00,Ready,299577893
mendels_2024-05-15_16_40_00,mendels,2024-05-15T16:40:00+00:00,Ready,299912313
mendels_2024-05-15_16_30_00,mendels,2024-05-15T16:30:00+00:00,Ready,299756833
mendels_2024-05-15_16_20_01,mendels,2024-05-15T16:20:01+00:00,Ready,299446721
mendels_2024-05-15_16_10_00,mendels,2024-05-15T16:10:00+00:00,Ready,296058456
mendels_2024-05-15_16_00_00,mendels,2024-05-15T16:00:00+00:00,Ready,298441644
mendels_2024-05-15_15_50_00,mendels,2024-05-15T15:50:00+00:00,Ready,300097686
mendels_2024-05-15_15_40_01,mendels,2024-05-15T15:40:01+00:00,Ready,276686129
mendels_2024-05-15_15_30_00,mendels,2024-05-15T15:30:00+00:00,Ready,247431912
mendels_2024-05-15_15_20_00,mendels,2024-05-15T15:20:00+00:00,Ready,280626612
mendels_2024-05-15_15_10_01,mendels,2024-05-15T15:10:01+00:00,Ready,290409790
mendels_2024-05-15_15_00_00,mendels,2024-05-15T15:00:00+00:00,Ready,253006607
mendels_2024-05-15_14_50_00,mendels,2024-05-15T14:50:00+00:00,Ready,220245133
mendels_2024-05-15_14_40_00,mendels,2024-05-15T14:40:00+00:00,Ready,225816214
mendels_2024-05-15_14_30_01,mendels,2024-05-15T14:30:01+00:00,Ready,286034734
mendels_2024-05-15_14_20_00,mendels,2024-05-15T14:20:00+00:00,Ready,216014126
mendels_2024-05-15_14_10_01,mendels,2024-05-15T14:10:01+00:00,Ready,279087173
mendels_2024-05-15_14_00_00,mendels,2024-05-15T14:00:00+00:00,Ready,291337075
mendels_2024-05-15_13_50_00,mendels,2024-05-15T13:50:00+00:00,Ready,220896671
mendels_2024-05-15_13_40_01,mendels,2024-05-15T13:40:01+00:00,Ready,188608011
mendels_2024-05-15_13_30_00,mendels,2024-05-15T13:30:00+00:00,Ready,183901839
mendels_2024-05-15_13_20_00,mendels,2024-05-15T13:20:00+00:00,Ready,237833545
mendels_2024-05-15_13_10_00,mendels,2024-05-15T13:10:00+00:00,Ready,216777420
mendels_2024-05-15_13_00_01,mendels,2024-05-15T13:00:01+00:00,Ready,224648080
mendels_2024-05-15_12_50_00,mendels,2024-05-15T12:50:00+00:00,Ready,218152736
mendels_2024-05-15_12_40_00,mendels,2024-05-15T12:40:00+00:00,Ready,251012665
mendels_2024-05-15_12_30_00,mendels,2024-05-15T12:30:00+00:00,Ready,280675003
mendels_2024-05-15_12_20_01,mendels,2024-05-15T12:20:01+00:00,Ready,224411079
mendels_2024-05-15_12_10_00,mendels,2024-05-15T12:10:00+00:00,Ready,204851134
mendels_2024-05-15_12_00_00,mendels,2024-05-15T12:00:00+00:00,Ready,212674734
mendels_2024-05-15_11_50_00,mendels,2024-05-15T11:50:00+00:00,Ready,230742540
mendels_2024-05-15_11_40_01,mendels,2024-05-15T11:40:01+00:00,Ready,207419794
mendels_2024-05-15_11_30_00,mendels,2024-05-15T11:30:00+00:00,Ready,208143379
mendels_2024-05-15_11_20_01,mendels,2024-05-15T11:20:01+00:00,Ready,208114661
mendels_2024-05-15_11_10_00,mendels,2024-05-15T11:10:00+00:00,Ready,232664169
mendels_2024-05-15_11_00_00,mendels,2024-05-15T11:00:00+00:00,Ready,189317494
mendels_2024-05-15_10_50_00,mendels,2024-05-15T10:50:00+00:00,Ready,217314323
mendels_2024-05-15_10_40_01,mendels,2024-05-15T10:40:01+00:00,Ready,270370984
mendels_2024-05-15_10_30_00,mendels,2024-05-15T10:30:00+00:00,Ready,297045008
mendels_2024-05-15_10_20_00,mendels,2024-05-15T10:20:00+00:00,Ready,287051914
mendels_2024-05-15_10_10_01,mendels,2024-05-15T10:10:01+00:00,Ready,281702728
mendels_2024-05-15_10_00_00,mendels,2024-05-15T10:00:00+00:00,Ready,289622328
mendels_2024-05-15_09_50_00,mendels,2024-05-15T09:50:00+00:00,Ready,294594594
mendels_2024-05-15_09_40_00,mendels,2024-05-15T09:40:00+00:00,Ready,297201609
mendels_2024-05-15_09_30_00,mendels,2024-05-15T09:30:00+00:00,Ready,299705405
mendels_2024-05-15_09_20_01,mendels,2024-05-15T09:20:01+00:00,Ready,297394291
mendels_2024-05-15_09_10_00,mendels,2024-05-15T09:10:00+00:00,Ready,298478141
mendels_2024-05-15_09_00_00,mendels,2024-05-15T09:00:00+00:00,Ready,300055059
mendels_2024-05-15_08_55_41,mendels,2024-05-15T08:55:41+00:00,Ready,124359862
mendels_2024-05-14_19_00_01,mendels,2024-05-14T19:00:01+00:00,Ready,141037568
mendels_2024-05-14_18_50_00,mendels,2024-05-14T18:50:00+00:00,Ready,300095793
mendels_2024-05-14_18_40_00,mendels,2024-05-14T18:40:00+00:00,Ready,300023342
mendels_2024-05-14_18_30_01,mendels,2024-05-14T18:30:01+00:00,Ready,299518846
mendels_2024-05-14_18_20_00,mendels,2024-05-14T18:20:00+00:00,Ready,300069747
mendels_2024-05-14_18_10_00,mendels,2024-05-14T18:10:00+00:00,Ready,300021586
mendels_2024-05-14_18_00_01,mendels,2024-05-14T18:00:01+00:00,Ready,299566381
mendels_2024-05-14_17_50_00,mendels,2024-05-14T17:50:00+00:00,Ready,300024485
mendels_2024-05-14_17_40_00,mendels,2024-05-14T17:40:00+00:00,Ready,300061821
mendels_2024-05-14_17_30_01,mendels,2024-05-14T17:30:01+00:00,Ready,299603606
mendels_2024-05-14_17_20_00,mendels,2024-05-14T17:20:00+00:00,Ready,300094453
mendels_2024-05-14_17_10_00,mendels,2024-05-14T17:10:00+00:00,Ready,300048534
SiteA_2024-05-14_17_10_00,SiteA,2024-05-14T17:10:00+00:00,Ready,185602048
SiteA_2024-05-14_17_00_01,SiteA,2024-05-14T17:00:01+00:00,Ready,166014206
mendels_2024-05-14_17_00_00,mendels,2024-05-14T17:00:00+00:00,Ready,300086920
mendels_2024-05-14_16_50_01,mendels,2024-05-14T16:50:01+00:00,Ready,299595204
SiteA_2024-05-14_16_50_00,SiteA,2024-05-14T16:50:00+00:00,Ready,167738019
SiteA_2024-05-14_16_40_00,SiteA,2024-05-14T16:40:00+00:00,Ready,169242916
mendels_2024-05-14_16_40_00,mendels,2024-05-14T16:40:00+00:00,Ready,299821849
SiteA_2024-05-14_16_30_01,SiteA,2024-05-14T16:30:01+00:00,Ready,148635754
mendels_2024-05-14_16_30_00,mendels,2024-05-14T16:30:00+00:00,Ready,300026952
SiteA_2024-05-14_16_20_00,SiteA,2024-05-14T16:20:00+00:00,Ready,149858424
mendels_2024-05-14_16_20_00,mendels,2024-05-14T16:20:00+00:00,Ready,299927788
mendels_2024-05-14_16_10_01,mendels,2024-05-14T16:10:01+00:00,Ready,291739054
SiteA_2024-05-14_16_10_00,SiteA,2024-05-14T16:10:00+00:00,Ready,176502395
mendels_2024-05-14_16_00_00,mendels,2024-05-14T16:00:00+00:00,Ready,297321300
SiteA_2024-05-14_16_00_00,SiteA,2024-05-14T16:00:00+00:00,Ready,170106941
SiteA_2024-05-14_15_50_01,SiteA,2024-05-14T15:50:01+00:00,Ready,161697688
mendels_2024-05-14_15_50_00,mendels,2024-05-14T15:50:00+00:00,Ready,283876488
SiteA_2024-05-14_15_40_00,SiteA,2024-05-14T15:40:00+00:00,Ready,150247659
mendels_2024-05-14_15_40_00,mendels,2024-05-14T15:40:00+00:00,Ready,297986191
mendels_2024-05-14_15_30_01,mendels,2024-05-14T15:30:01+00:00,Ready,299007874
SiteA_2024-05-14_15_30_00,SiteA,2024-05-14T15:30:00+00:00,Ready,143624342
SiteA_2024-05-14_15_20_01,SiteA,2024-05-14T15:20:01+00:00,Ready,137468389
mendels_2024-05-14_15_20_00,mendels,2024-05-14T15:20:00+00:00,Ready,300064155
mendels_2024-05-14_15_10_00,mendels,2024-05-14T15:10:00+00:00,Ready,296261834
SiteA_2024-05-14_15_10_00,SiteA,2024-05-14T15:10:00+00:00,Ready,149803848
SiteA_2024-05-14_15_00_00,SiteA,2024-05-14T15:00:00+00:00,Ready,147305779
mendels_2024-05-14_15_00_00,mendels,2024-05-14T15:00:00+00:00,Ready,300083406
mendels_2024-05-14_14_50_00,mendels,2024-05-14T14:50:00+00:00,Ready,288644959
SiteA_2024-05-14_14_50_00,SiteA,2024-05-14T14:50:00+00:00,Ready,175487878
mendels_2024-05-14_14_40_01,mendels,2024-05-14T14:40:01+00:00,Ready,297069492
SiteA_2024-05-14_14_40_00,SiteA,2024-05-14T14:40:00+00:00,Ready,153258856
SiteA_2024-05-14_14_30_01,SiteA,2024-05-14T14:30:01+00:00,Ready,136405072
mendels_2024-05-14_14_30_00,mendels,2024-05-14T14:30:00+00:00,Ready,300013616
mendels_2024-05-14_14_20_00,mendels,2024-05-14T14:20:00+00:00,Ready,299327673
SiteA_2024-05-14_14_20_00,SiteA,2024-05-14T14:20:00+00:00,Ready,138316957
mendels_2024-05-14_14_10_01,mendels,2024-05-14T14:10:01+00:00,Ready,299612680
SiteA_2024-05-14_14_10_00,SiteA,2024-05-14T14:10:00+00:00,Ready,134546606
SiteA_2024-05-14_14_00_01,SiteA,2024-05-14T14:00:01+00:00,Ready,134843731
mendels_2024-05-14_14_00_00,mendels,2024-05-14T14:00:00+00:00,Ready,299258894
SiteA_2024-05-14_13_50_00,SiteA,2024-05-14T13:50:00+00:00,Ready,135767661
mendels_2024-05-14_13_50_00,mendels,2024-05-14T13:50:00+00:00,Ready,300088723
SiteA_2024-05-14_13_40_00,SiteA,2024-05-14T13:40:00+00:00,Ready,143180233
mendels_2024-05-14_13_40_00,mendels,2024-05-14T13:40:00+00:00,Ready,300088862
mendels_2024-05-14_13_30_01,mendels,2024-05-14T13:30:01+00:00,Ready,299584850
SiteA_2024-05-14_13_30_00,SiteA,2024-05-14T13:30:00+00:00,Ready,142479935
SiteA_2024-05-14_13_20_01,SiteA,2024-05-14T13:20:01+00:00,Ready,144639785
mendels_2024-05-14_13_20_00,mendels,2024-05-14T13:20:00+00:00,Ready,299964881
SiteA_2024-05-14_13_10_00,SiteA,2024-05-14T13:10:00+00:00,Ready,139933329
mendels_2024-05-14_13_10_00,mendels,2024-05-14T13:10:00+00:00,Ready,299864437
mendels_2024-05-14_13_00_01,mendels,2024-05-14T13:00:01+00:00,Ready,295471916
SiteA_2024-05-14_13_00_00,SiteA,2024-05-14T13:00:00+00:00,Ready,146535063
SiteA_2024-05-14_12_50_00,SiteA,2024-05-14T12:50:00+00:00,Ready,136758806
mendels_2024-05-14_12_50_00,mendels,2024-05-14T12:50:00+00:00,Ready,300108657
SiteA_2024-05-14_12_40_01,SiteA,2024-05-14T12:40:01+00:00,Ready,145368500
mendels_2024-05-14_12_40_00,mendels,2024-05-14T12:40:00+00:00,Ready,300101102
mendels_2024-05-14_12_30_00,mendels,2024-05-14T12:30:00+00:00,Ready,300087978
SiteA_2024-05-14_12_30_00,SiteA,2024-05-14T12:30:00+00:00,Ready,148827406
SiteA_2024-05-14_12_20_01,SiteA,2024-05-14T12:20:01+00:00,Ready,142433381
mendels_2024-05-14_12_20_00,mendels,2024-05-14T12:20:00+00:00,Ready,300004554
mendels_2024-05-14_12_10_01,mendels,2024-05-14T12:10:01+00:00,Ready,299628008
SiteA_2024-05-14_12_10_00,SiteA,2024-05-14T12:10:00+00:00,Ready,134508982
SiteA_2024-05-14_12_00_00,SiteA,2024-05-14T12:00:00+00:00,Ready,132676492
mendels_2024-05-14_12_00_00,mendels,2024-05-14T12:00:00+00:00,Ready,255986646
mendels_2024-05-14_11_50_00,mendels,2024-05-14T11:50:00+00:00,Ready,299785564
SiteA_2024-05-14_11_50_00,SiteA,2024-05-14T11:50:00+00:00,Ready,129006677
SiteA_2024-05-14_11_40_01,SiteA,2024-05-14T11:40:01+00:00,Ready,130341047
mendels_2024-05-14_11_40_00,mendels,2024-05-14T11:40:00+00:00,Ready,269350800
mendels_2024-05-14_11_30_01,mendels,2024-05-14T11:30:01+00:00,Ready,240051028
SiteA_2024-05-14_11_30_00,SiteA,2024-05-14T11:30:00+00:00,Ready,131112736
SiteA_2024-05-14_11_20_00,SiteA,2024-05-14T11:20:00+00:00,Ready,131275288
mendels_2024-05-14_11_20_00,mendels,2024-05-14T11:20:00+00:00,Ready,196505135
SiteA_2024-05-14_11_10_01,SiteA,2024-05-14T11:10:01+00:00,Ready,132064277
mendels_2024-05-14_11_10_00,mendels,2024-05-14T11:10:00+00:00,Ready,173055556
